,idx,accuracy,accuracy_top5,num_samples,file_name
8511,5751,0.9387755102040817,0.9591836734693877,49,"/media/andrius/FastBoi/bakis_data/final22k/train/Paradigm, Scott Rill - Bloodstream.mp3"
8512,4083,0.9292929292929293,0.9595959595959596,99,"/media/andrius/FastBoi/bakis_data/final22k/train/KAYTRANADA, Anderson .Paak - GLOWED UP.mp3"
8513,2391,0.7183098591549296,0.8450704225352113,71,/media/andrius/FastBoi/bakis_data/final22k/train/Eddie Kendricks - Keep On Truckin' - Pt. 1  Single Version.mp3
8514,8710,0.9827586206896551,0.9827586206896551,58,/media/andrius/FastBoi/bakis_data/final22k/train/The Vibrations - My Girl Sloopy.mp3
8515,649,0.9242424242424242,0.9848484848484849,66,/media/andrius/FastBoi/bakis_data/final22k/train/Benny Goodman - Stompin' at the Savoy.mp3
8516,3054,0.9393939393939394,0.9393939393939394,66,/media/andrius/FastBoi/bakis_data/final22k/train/George McCrae - Rock Your Baby.mp3
8517,7156,0.9803921568627451,0.9803921568627451,51,/media/andrius/FastBoi/bakis_data/final22k/train/Stevie Wonder - I Was Made To Love Her.mp3
8518,3765,0.9782608695652174,0.9782608695652174,46,/media/andrius/FastBoi/bakis_data/final22k/train/Jim Ed Brown - Pop a Top.mp3
8519,1152,0.8870967741935484,0.967741935483871,62,/media/andrius/FastBoi/bakis_data/final22k/train/Bread - Everything I Own.mp3
8520,8752,0.9444444444444444,0.9444444444444444,36,/media/andrius/FastBoi/bakis_data/final22k/train/The White Stripes - Fell In Love With a Girl.mp3
8521,6628,0.9803921568627451,0.9803921568627451,51,/media/andrius/FastBoi/bakis_data/final22k/train/Sam Cooke - Having A Party.mp3
8522,5433,0.9615384615384616,0.9711538461538461,104,"/media/andrius/FastBoi/bakis_data/final22k/train/Neil Young - Hey Hey, My My (Into The Black).mp3"
8523,3115,0.9879518072289156,0.9879518072289156,83,/media/andrius/FastBoi/bakis_data/final22k/train/Glass Tiger - Don't Forget Me (When I'm Gone).mp3
8524,8059,0.8434782608695652,0.9217391304347826,115,/media/andrius/FastBoi/bakis_data/final22k/train/The Jacksons - This Place Hotel (a.k.a. Heartbreak Hotel).mp3
8525,7783,0.9560439560439561,0.967032967032967,91,/media/andrius/FastBoi/bakis_data/final22k/train/The Cranberries - Linger.mp3
8526,4709,0.9666666666666667,1.0,60,/media/andrius/FastBoi/bakis_data/final22k/train/Louis Armstrong & His Hot Seven - Potato Head Blues - 78rpm Version.mp3
8527,3041,0.96,0.96,75,/media/andrius/FastBoi/bakis_data/final22k/train/George Harrison - All Those Years Ago - 2009 Digital Remaster.mp3
8528,5884,0.9836065573770492,1.0,61,/media/andrius/FastBoi/bakis_data/final22k/train/Percy Sledge - Take Time to Know Her.mp3
8529,6961,0.9722222222222222,0.9722222222222222,36,/media/andrius/FastBoi/bakis_data/final22k/train/Solange - Binz.mp3
8530,6622,0.9814814814814815,1.0,54,/media/andrius/FastBoi/bakis_data/final22k/train/Sam & Dave - You Don't Know Like I Know - LPSingle Version.mp3
8531,3741,0.9215686274509803,0.9607843137254902,51,/media/andrius/FastBoi/bakis_data/final22k/train/Jerry Lee Lewis - High School Confidential.mp3
8532,3142,0.88,0.9333333333333333,75,/media/andrius/FastBoi/bakis_data/final22k/train/Goldfrapp - Lovely Head.mp3
8533,6435,0.975609756097561,1.0,41,"/media/andrius/FastBoi/bakis_data/final22k/train/Ritchie Valens - Come On, Let's Go.mp3"
8534,9305,0.9705882352941176,0.9705882352941176,34,/media/andrius/FastBoi/bakis_data/final22k/train/Wire - Outdoor Miner - 2006 Remastered Version.mp3
8535,128,0.8426966292134831,0.9550561797752809,89,/media/andrius/FastBoi/bakis_data/final22k/train/Aesop Rock - Daylight.mp3
8536,7927,0.9787234042553191,0.9787234042553191,47,/media/andrius/FastBoi/bakis_data/final22k/train/The Five Du-Tones - Shake a Tail Feather.mp3
8537,8719,0.953125,0.984375,64,/media/andrius/FastBoi/bakis_data/final22k/train/The Walker Brothers - Make It Easy On Yourself.mp3
8538,187,0.9852941176470589,0.9852941176470589,68,/media/andrius/FastBoi/bakis_data/final22k/train/Alaska Y Dinarama - A quién le importa.mp3
8539,4223,0.9868421052631579,1.0,76,"/media/andrius/FastBoi/bakis_data/final22k/train/Kid Creole And The Coconuts, The Coconuts - Annie I'm Not Your Daddy.mp3"
8540,3371,0.9824561403508771,1.0,57,/media/andrius/FastBoi/bakis_data/final22k/train/Howlin' Wolf - Back Door Man.mp3
8541,408,0.9117647058823529,0.9705882352941176,68,/media/andrius/FastBoi/bakis_data/final22k/train/Ariana Grande - no tears left to cry.mp3
8542,4973,0.9090909090909091,0.9818181818181818,55,/media/andrius/FastBoi/bakis_data/final22k/train/Martha Reeves & The Vandellas - Dancing In The Street.mp3
